symbol,period_date,as_of_date,revenue,gross_profit,operating_income,pretax_income,tax_expense,net_income_parent,eps,current_assets,current_liabilities,assets,liabilities,equity,cash,short_borrowings,long_borrowings,bonds_payable,tax_rate,nopat,invested_capital_proxy,roic_proxy,roe,roa,debt_to_equity,gross_margin,operating_margin,net_margin,revenue_growth,pe,pb,eva_like_score
1305.TW,2023-03-31,2023-05-15,3780066000.0,699751000.0,377648000.0,359645000.0,105567000.0,232351000.0,0.4,6976542000.0,2671173000.0,17088887000.0,6794381000.0,10294506000.0,1546546000.0,800000000.0,2999349000.0,,0.2935311209665086,266796559.22924,14417714000.0,0.0185047753915246,0.0225703885159715,0.0135966139866218,0.6600006838599152,0.1851160799837886,0.0999051339315239,0.0614674452774105,-0.287730409536558,,,39.31060473611535
1305.TW,2023-06-30,2023-08-14,3339951000.0,274228000.0,3605000.0,34178000.0,14065000.0,691000.0,0.0,7486779000.0,2976761000.0,17792287000.0,7663458000.0,10128829000.0,2246839000.0,880000000.0,3567778000.0,,0.4,2163000.0,14815526000.0,0.0001459954914864,6.822111420777268e-05,3.883705338161418e-05,0.7565986156938773,0.0821053961570094,0.0010793571522456,0.0002068892627466,-0.3098834202431518,,,11.952666017938167
1305.TW,2023-09-30,2023-11-14,3365608000.0,471621000.0,143404000.0,187883000.0,35948000.0,147402000.0,0.25,6971807000.0,3133693000.0,17509755000.0,7212994000.0,10296761000.0,1711531000.0,1200000000.0,2972608000.0,,0.1913318394958564,115966248.8889362,14376062000.0,0.0080666213660553,0.0143153754855531,0.008418278839424,0.7005109665068462,0.1401295100320655,0.0426086460455287,0.0437965443390911,-0.1551885521995393,,,25.04484227794739
1305.TW,2023-12-31,2024-03-31,3221680000.0,231169000.0,-64802000.0,-115182000.0,-82730000.0,-38528000.0,-0.06,6966745000.0,3421831000.0,17750232000.0,7522744000.0,10227488000.0,1203186000.0,1380000000.0,2999206000.0,,0.4,-38881200.0,14328401000.0,-0.0027135756460193,-0.0037671029288912,-0.0021705631791178,0.7355417087754099,0.0717541779444265,-0.0201143502768741,-0.011958977924561,-0.0813203496348156,,,12.648391170315262
1305.TW,2024-03-31,2024-05-15,2904775000.0,172580000.0,-100064000.0,-60084000.0,-17808000.0,-31667000.0,-0.05,7407279000.0,4186330000.0,18197981000.0,8007388000.0,10190593000.0,1476181000.0,1720000000.0,2740780000.0,,0.2963850609147194,-70406525.26462951,14011651000.0,-0.0050248557621531,-0.0031074737260137,-0.0017401380955392,0.7857627127292789,0.0594125190419223,-0.0344481069962389,-0.0109017049513301,-0.2315544225947378,,,11.715541202490588
1305.TW,2024-06-30,2024-08-14,3075862000.0,321755000.0,46112000.0,85935000.0,-7380000.0,94396000.0,0.16,7090061000.0,4384043000.0,18043355000.0,7991804000.0,10051551000.0,1537713000.0,1655000000.0,2542489000.0,,0.0,46112000.0,13659312000.0,0.0033758654901506,0.0093911874893735,0.0052316212810754,0.7950816744599913,0.1046064485337768,0.0149915698428603,0.0306892831993112,-0.079069722879168,,,17.975674972865864
1305.TW,2024-09-30,2024-11-14,2562288000.0,-259806000.0,-520812000.0,-531041000.0,-100353000.0,-411487000.0,-0.71,6727368000.0,5070518000.0,17992744000.0,8372206000.0,9620538000.0,1295222000.0,1980000000.0,2247322000.0,,0.188974109343723,-422392016.164477,12922226000.0,-0.032687248788597,-0.0427717244087596,-0.0228696078819328,0.8702430155153486,-0.1013960959892096,-0.2032605234072048,-0.1605935788638904,-0.2386849567745262,,,11.268555473463763
1305.TW,2024-12-31,2025-03-31,2543800000.0,-23947000.0,-267943000.0,-414764000.0,-43050000.0,-361209000.0,-0.62,6702735000.0,4924846000.0,18075076000.0,8759236000.0,9315840000.0,1523912000.0,1280000000.0,2851015000.0,,0.1037939647606831,-240132133.7001283,13150230000.0,-0.0182606793721576,-0.038773637159934,-0.0199838163889324,0.940251872080242,-0.0094138690148596,-0.10533178709018,-0.1419958330057394,-0.2104119589779245,,,10.898138242961682
1305.TW,2025-03-31,2025-05-15,2462129000.0,-105525000.0,-357530000.0,-360318000.0,-76261000.0,-268496000.0,-0.46,6163179000.0,5274469000.0,17724899000.0,8687903000.0,9036996000.0,1327003000.0,1930000000.0,2454107000.0,,0.2116491543580947,-281859077.8423504,12450430000.0,-0.0226385014688127,-0.029710757866884,-0.0151479565553518,0.9613706811422734,-0.042859249048283,-0.1452117252995273,-0.109050338142315,-0.1523856408844058,,,10.786398512474744
1305.TW,2025-06-30,2025-08-14,2658164000.0,-192252000.0,-417422000.0,-531695000.0,-105419000.0,-405542000.0,-0.7,5474823000.0,5722164000.0,17378837000.0,8921160000.0,8457677000.0,1159100000.0,2315000000.0,2249272000.0,,0.1982696846876498,-334659871.67831177,11656673000.0,-0.0287097246082404,-0.0479495729146431,-0.0233353935018781,1.0548002719895782,-0.0723251086087991,-0.15703395275837,-0.1525647025540937,-0.1357986801748583,,,10.292062052965194
1305.TW,2025-09-30,2025-11-14,2265105000.0,-64073000.0,-296349000.0,-278371000.0,-154559000.0,-103297000.0,-0.18,4570931000.0,4942628000.0,17141543000.0,8786153000.0,8355390000.0,479060000.0,2080000000.0,2897134000.0,,0.4,-177809400.0,12198915000.0,-0.0145758372773316,-0.0123629178290899,-0.0060261202856708,1.0515551039508628,-0.0282869889033841,-0.1308323455204063,-0.0456036254389973,-0.1159834491673067,,,10.309232254228238
1305.TW,2025-12-31,2026-03-31,1835554000.0,11935000.0,-188641000.0,-156902000.0,-8818000.0,-141645000.0,-0.24,4401466000.0,4029423000.0,17427129000.0,9188787000.0,8238342000.0,512420000.0,760000000.0,4214762000.0,,0.0562006857783839,-178039246.43407986,13397706000.0,-0.0132887858887245,-0.0171933867275721,-0.0081278448102381,1.1153684806967228,0.0065021241543425,-0.1027706076748491,-0.07716743827749,-0.2784204733076499,,,9.97159534022898
1305.TW,2026-03-31,2026-05-15,2673905000.0,52643000.0,-175550000.0,-167562000.0,-32403000.0,-120414000.0,-0.21,4861099000.0,4467737000.0,18407236000.0,10269960000.0,8137276000.0,1203757000.0,1512000000.0,4867686000.0,,0.1933791671142621,-141602287.21309128,13939499000.0,-0.0101583483892133,-0.0147978266928638,-0.0065416665489593,1.2620881975737337,0.0196876852393783,-0.0656530430213489,-0.045033013513943,0.0860133648561873,,,15.838635001087468
1307.TW,2020-03-31,2020-05-15,2657270000.0,612452000.0,168208000.0,165431000.0,62196000.0,103235000.0,0.26,8788276000.0,4420240000.0,15538820000.0,7464344000.0,8074476000.0,4010934000.0,1860000000.0,1774000000.0,,0.3759633925926821,104967949.65877011,11118580000.0,0.0094407693841093,0.0127853497861656,0.0066436833684925,0.9244369541751069,0.2304816597485389,0.0633010570999559,0.0388500227677277,,,,33.32309072823135
1307.TW,2020-06-30,2020-08-14,1471242000.0,199444000.0,-91591000.0,-108629000.0,-29861000.0,-78768000.0,-0.2,8225322000.0,3706781000.0,14839541000.0,6978395000.0,7861146000.0,4815709000.0,1760000000.0,2016000000.0,,0.2748897624023051,-66413571.77181047,11132760000.0,-0.0059655980881479,-0.01001991312717,-0.0053079808870099,0.8877070849466477,0.1355616547107817,-0.0622542042709493,-0.0535384389515796,,,,14.732257283735168
1307.TW,2020-09-30,2020-11-14,2046580000.0,510451000.0,203132000.0,157806000.0,58069000.0,99737000.0,0.25,8851402000.0,4250971000.0,15344683000.0,7474876000.0,7869807000.0,5099339000.0,1710000000.0,1970500000.0,,0.3679771364840373,128384068.31172451,11093712000.0,0.0115726880517291,0.0126733730573062,0.0064997758506969,0.9498169396022036,0.2494165876730936,0.099254365820051,0.0487334968581731,,,,38.18211979136393
1307.TW,2020-12-31,2021-03-31,2266664000.0,541324000.0,218602000.0,129645000.0,35837000.0,93808000.0,0.24,8959289000.0,3765507000.0,15340889000.0,7467763000.0,7873126000.0,5203876000.0,1450000000.0,2437000000.0,,0.2764240811446642,158175143.0136141,11575382000.0,0.013664788169722,0.0119149623669175,0.0061148998601058,0.948513081081136,0.2388196927290502,0.0964421722849085,0.0413859310422718,,,,37.92505212606776
1307.TW,2021-03-31,2021-05-15,2589090000.0,627908000.0,267636000.0,267041000.0,62565000.0,204476000.0,0.51,8990806000.0,4900891000.0,15917031000.0,8016117000.0,7900914000.0,3877000000.0,1610000000.0,1951000000.0,,0.2342898656011623,204931597.5299673,11016140000.0,0.0186028497758713,0.0258800437519,0.0128463656318819,1.0145809712648437,0.2425207312221668,0.1033706823633014,0.0789760108764083,-0.0256579120676483,,,42.97645895212746
1307.TW,2021-06-30,2021-08-14,1994103000.0,431057000.0,135336000.0,55330000.0,526000.0,54804000.0,0.14,8648088000.0,4517863000.0,15371492000.0,7548400000.0,7823092000.0,3575680000.0,1510000000.0,1877500000.0,,0.0095065967829387,134049415.2177842,10853629000.0,0.0123506538889236,0.0070054142275202,0.0035653012732921,0.9648870293229328,0.216165865053109,0.0678681091197395,0.0274830337249379,0.3553874889379178,,,40.95370509533041
1307.TW,2021-09-30,2021-11-14,1685372000.0,118545000.0,-164996000.0,-193764000.0,-30218000.0,-163546000.0,-0.41,8280584000.0,3617418000.0,14828623000.0,7176430000.0,7652193000.0,3143782000.0,1360000000.0,2431500000.0,,0.1559526021345554,-139264444.4582069,11211205000.0,-0.0124218979546094,-0.0213724353267096,-0.0110290753227727,0.9378265812166524,0.0703375871914331,-0.0978988614976397,-0.0970385173124983,-0.1764934671500747,,,10.91097046975316
1307.TW,2021-12-31,2022-03-31,2115442000.0,296730000.0,3023000.0,17741000.0,-2458000.0,20199000.0,0.05,8373259000.0,3520982000.0,14740117000.0,7089057000.0,7651060000.0,3689330000.0,1380000000.0,2398000000.0,,0.0,3023000.0,11219135000.0,0.0002694503631518,0.0026400263492901,0.0013703419043417,0.9265457335323471,0.1402685585329212,0.0014290157801537,0.0095483591608751,-0.0667156667243138,,,15.023207630137453
1307.TW,2022-03-31,2022-05-15,2617268000.0,359053000.0,28568000.0,141831000.0,32488000.0,109343000.0,0.27,8929671000.0,4261722000.0,15273985000.0,7507168000.0,7766817000.0,3712110000.0,1640000000.0,2083500000.0,,0.2290613476602435,22024175.42004216,11012263000.0,0.0019999681645854,0.0140782253528054,0.0071587735617129,0.966569445372538,0.1371861803987975,0.0109151985963989,0.0417775329083609,0.0108833605629776,,,22.87399807390328
1307.TW,2022-06-30,2022-08-14,2701662000.0,429060000.0,70889000.0,179172000.0,19055000.0,160117000.0,0.4,9087591000.0,4045570000.0,15395942000.0,7295460000.0,8100482000.0,4166233000.0,1640000000.0,2113500000.0,,0.1063503225950483,63349931.98155962,11350372000.0,0.0055813088753002,0.0197663546440816,0.0103999482461027,0.9006204815960335,0.1588133526695789,0.0262390336022788,0.059266111008705,0.3548257035870263,,,38.76463592177833
1307.TW,2022-09-30,2022-11-14,3063970000.0,471931000.0,73748000.0,238238000.0,55208000.0,183030000.0,0.46,9694370000.0,3956568000.0,15975826000.0,7321776000.0,8654050000.0,4673779000.0,1540000000.0,2202500000.0,,0.2317346519027191,56658032.89147827,12019258000.0,0.0047139376566738,0.0211496351419277,0.0114566846183727,0.8460519641092898,0.1540259858941177,0.0240694262672284,0.0597362245713894,0.8179784641016938,,,39.126211188367336
1307.TW,2022-12-31,2023-03-31,2380599000.0,474058000.0,120126000.0,36056000.0,18432000.0,17624000.0,0.04,9081731000.0,3869277000.0,15400050000.0,6917752000.0,8482298000.0,4830365000.0,1540000000.0,1919000000.0,,0.4,72075600.0,11530773000.0,0.0062507171028343,0.0020777388391683,0.0011444118687926,0.8155516347103108,0.1991339154557319,0.0504604093339533,0.0074031787797944,0.1253435452260094,,,29.21806847529364
1307.TW,2023-03-31,2023-05-15,2609698000.0,622531000.0,252236000.0,236377000.0,78493000.0,157884000.0,0.4,9256544000.0,4304482000.0,15464631000.0,7172038000.0,8292593000.0,4703033000.0,1490000000.0,1705500000.0,,0.3320669946737626,168476749.5314688,11160149000.0,0.0150962813786329,0.0190391594040609,0.010209360960504,0.8648727846645796,0.238545226305879,0.0966533292357966,0.0604989542851318,-0.0028923289475896,,,40.15658467164129
1307.TW,2023-06-30,2023-08-14,2291749000.0,546936000.0,176919000.0,289252000.0,100268000.0,188984000.0,0.48,9347579000.0,3780161000.0,15503681000.0,6926934000.0,8576747000.0,5250380000.0,1490000000.0,1932000000.0,,0.3466458313166374,115590766.16929182,11723520000.0,0.0098597320744359,0.0220344613173269,0.0121896212905825,0.8076411721133898,0.2386544076161918,0.0771982446594282,0.0824627827916582,-0.1517262337035498,,,35.05932864714821
1307.TW,2023-09-30,2023-11-14,2770162000.0,683821000.0,262110000.0,362943000.0,48267000.0,314676000.0,0.79,9723269000.0,3880127000.0,16026728000.0,6886859000.0,9139869000.0,5150751000.0,1480000000.0,1812500000.0,,0.132987824534431,227252561.31128028,12146601000.0,0.0187091484532405,0.0344289398458555,0.0196344506501888,0.7534964669624915,0.2468523501513629,0.094619015061213,0.1135948005928895,-0.0958912783088606,,,46.12872177863067
1307.TW,2023-12-31,2024-03-31,2415127000.0,672439000.0,295810000.0,140505000.0,41775000.0,98730000.0,0.25,9267099000.0,3795592000.0,15630971000.0,6687972000.0,8942999000.0,4765044000.0,1490000000.0,1687500000.0,,0.2973203800576492,207859658.3751468,11835379000.0,0.0175625688349436,0.0110399207245802,0.00631630626146,0.7478444311578253,0.2784280081337337,0.1224821717450055,0.0408798377890686,0.0145039126707184,,,42.673399333670936
1307.TW,2024-03-31,2024-05-15,2604110000.0,770145000.0,334992000.0,536995000.0,123030000.0,413965000.0,1.04,9904310000.0,4554652000.0,16457814000.0,7407132000.0,9050682000.0,4939319000.0,1605000000.0,1645000000.0,,0.229108278475591,258242559.5769048,11903162000.0,0.0216952906779647,0.0457385421341728,0.0251530974891319,0.818405949960456,0.29574211534843,0.1286397272004638,0.1589660191005756,-0.0021412439293742,,,59.54303628281753
1307.TW,2024-06-30,2024-08-14,2497678000.0,770680000.0,337348000.0,359673000.0,60403000.0,299270000.0,0.75,10222654000.0,4319871000.0,16828835000.0,7372561000.0,9456274000.0,5592380000.0,1505000000.0,1800000000.0,,0.1679386553897568,280694230.4815763,12508964000.0,0.0224394466625354,0.0316477716275987,0.0177831679970716,0.7796475652038002,0.3085585892176654,0.1350646480451043,0.1198192881548382,0.0898566989665972,,,58.30685439566016
1307.TW,2024-09-30,2024-11-14,3110956000.0,1024576000.0,541319000.0,494738000.0,108881000.0,385857000.0,0.97,9352896000.0,4135377000.0,16926850000.0,7236469000.0,9690381000.0,3879611000.0,1705000000.0,1835000000.0,,0.2200781019448678,422186541.9333061,12791473000.0,0.033005310798319,0.0398185582176799,0.0227955585356992,0.7467682643231468,0.3293444201718057,0.1740040682028289,0.1240316481493148,0.1230231300552098,,,71.22361035831014
1307.TW,2024-12-31,2025-03-31,2567078000.0,733276000.0,346806000.0,484692000.0,104382000.0,380310000.0,0.96,9560903000.0,3969143000.0,17367222000.0,7073462000.0,10293760000.0,3697059000.0,1555000000.0,1812500000.0,,0.2153573815949097,272118767.91859573,13398079000.0,0.0203102823858999,0.0369456835986073,0.0218981481321537,0.6871601824794827,0.2856461704708622,0.1350975700777304,0.1481489849548786,0.0629163600920366,,,59.046617007820245
1307.TW,2025-03-31,2025-05-15,2931014000.0,965362000.0,468367000.0,549878000.0,120277000.0,429601000.0,1.08,9898510000.0,4921587000.0,17849893000.0,8071906000.0,9777987000.0,3508815000.0,1555000000.0,1845000000.0,,0.2187339737178065,365919224.93171215,12928306000.0,0.028303725556288,0.0439355257886924,0.0240674271828968,0.8255181766962872,0.3293611016528751,0.1597969166984531,0.1465707772122548,0.1255338676169592,,,69.4314294548525
1307.TW,2025-06-30,2025-08-14,2474623000.0,759620000.0,338155000.0,-28750000.0,19139000.0,-47889000.0,-0.12,8981985000.0,5165214000.0,16390267000.0,7673865000.0,8716402000.0,3688670000.0,1525000000.0,1231250000.0,,0.0,338155000.0,11225053000.0,0.0301250247994374,-0.0054941247546866,-0.0029217949896728,0.8803936532527986,0.3069639294551129,0.1366490976605325,-0.0193520386741738,-0.0092305733565335,,,42.920923279516565
1307.TW,2025-09-30,2025-11-14,2845947000.0,877764000.0,385561000.0,532841000.0,115835000.0,417006000.0,1.05,8986001000.0,4712311000.0,16982426000.0,7543892000.0,9438534000.0,3311809000.0,1885000000.0,1538750000.0,,0.217391304347826,301743391.3043478,12270115000.0,0.0245917329466225,0.0441812256013486,0.0245551489522168,0.7992652248749647,0.3084259826342514,0.1354772242771914,0.1465262705173357,-0.085185711401897,,,58.210417520018666
1307.TW,2025-12-31,2026-03-31,2563359000.0,819357000.0,350206000.0,436660000.0,103073000.0,333587000.0,0.84,9192581000.0,4541880000.0,17414210000.0,7340187000.0,10074023000.0,3577125000.0,1545000000.0,1515500000.0,,0.2360486419639994,267540349.29235563,12872330000.0,0.0207841431421005,0.0331135833221742,0.0191560225815583,0.7286251976990722,0.3196419229612395,0.1366199584217427,0.1301366683324497,-0.0014487288660492,,,56.21603671372907
1307.TW,2026-03-31,2026-05-15,2952809000.0,962395000.0,410564000.0,498430000.0,112390000.0,386040000.0,0.97,9782836000.0,5930220000.0,18045687000.0,8277884000.0,9767803000.0,4049128000.0,1545000000.0,1058500000.0,,0.2254880324218044,317986731.45677423,12115467000.0,0.0262463453911247,0.0395216815900156,0.0213923692680694,0.8474663135609922,0.3259252460961748,0.1390418411756398,0.1307365291828899,0.0074359931409402,,,60.513251100113
1308.TW,2020-03-31,2020-05-15,1314013000.0,235941000.0,181336000.0,180523000.0,34128000.0,146395000.0,0.26,3839845000.0,2304639000.0,15795324000.0,6019592000.0,9775732000.0,1034169000.0,1350000000.0,3450000000.0,,0.1890507026805448,147054301.77872074,13490685000.0,0.0109004325413217,0.0149753491605539,0.0092682492616169,0.6157689265622257,0.1795575842856958,0.1380016788266174,0.1114106177031734,,,,42.24275219758453
1308.TW,2020-06-30,2020-08-14,1358049000.0,203273000.0,154432000.0,257979000.0,36754000.0,221225000.0,0.38,2978369000.0,1923374000.0,15231618000.0,5235449000.0,9996169000.0,345945000.0,850000000.0,3050000000.0,,0.142468960651836,132430233.46861568,13308244000.0,0.0099509922923426,0.0221309783778165,0.0145240643508785,0.5237455469190246,0.1496801661795708,0.1137160735731921,0.1628991295601263,,,,43.154449657313386
1308.TW,2020-09-30,2020-11-14,1313190000.0,173661000.0,126118000.0,212437000.0,20429000.0,192008000.0,0.33,3005320000.0,1666635000.0,15821054000.0,5061104000.0,10759950000.0,598497000.0,850000000.0,3150000000.0,,0.0961649806766241,113989864.96702552,14154419000.0,0.0080533058239285,0.0178446925868614,0.0121362331485626,0.470365010989828,0.1322436204966532,0.0960394154692009,0.1462149422398891,,,,38.00666804515285
1308.TW,2020-12-31,2021-03-31,1718294000.0,516277000.0,460417000.0,634472000.0,90513000.0,543959000.0,0.94,2964269000.0,1479196000.0,16883503000.0,4773958000.0,12109545000.0,605644000.0,700000000.0,3050000000.0,,0.1426587776923173,394734473.55123633,15404307000.0,0.0256249420081822,0.0449198545444936,0.0322183731658057,0.3942309971183888,0.3004590599746027,0.2679500714080361,0.316569225056946,,,,78.99935890106048
1308.TW,2021-03-31,2021-05-15,1852605000.0,642859000.0,571990000.0,668922000.0,113806000.0,555116000.0,0.95,3207913000.0,2031600000.0,17629290000.0,4573512000.0,13055778000.0,680325000.0,800000000.0,2300000000.0,,0.170133438577293,474675374.46817416,15597690000.0,0.0304324149581235,0.0425187989562935,0.0314882788813389,0.3503055888358395,0.347002733988087,0.3087490317687796,0.2996407760963616,0.409883311656734,,,85.41979654923927
